Time (s),Dummy,temp (K),Field (kG),Voltage (V),phase
370.524482012,0.0,1.457,-0.271,0.00405315,-2.628
370.892425776,0.0,1.457,-0.271,0.00405362,-2.628
371.280437946,0.0,1.457,-0.266,0.00405458,-2.628
371.67729497,0.0,1.457,-0.257,0.00405553,-2.628
372.080572844,0.0,1.457,-0.252,0.00405601,-2.628
372.494943857,0.0,1.457,-0.244,0.00405696,-2.628
372.89494586,0.0,1.457,-0.244,0.00405791,-2.628
373.293315887,0.0,1.457,-0.237,0.00405887,-2.628
373.691748857,0.0,1.457,-0.23,0.00405934,-2.628
374.091704845,0.0,1.457,-0.223,0.0040603,-2.628
374.496284008,0.0,1.457,-0.223,0.00406125,-2.628
374.896176815,0.0,1.457,-0.217,0.00406173,-2.628
375.296042919,0.0,1.457,-0.209,0.00406268,-2.628
375.693502903,0.0,1.457,-0.203,0.00406364,-2.628
376.096246004,0.0,1.457,-0.203,0.00406459,-2.634
376.4964149,0.0,1.457,-0.195,0.00406554,-2.634
376.932587862,0.0,1.457,-0.189,0.00406602,-2.628
377.345047951,0.0,1.457,-0.189,0.00406697,-2.628
377.734934807,0.0,1.457,-0.182,0.0040684,-2.634
378.148180008,0.0,1.457,-0.176,0.00406888,-2.634
378.539561987,0.0,1.457,-0.168,0.00406983,-2.634
378.931317806,0.0,1.457,-0.162,0.00407031,-2.634
379.341282845,0.0,1.457,-0.162,0.00407174,-2.634
379.704639912,0.0,1.457,-0.155,0.00407222,-2.634
380.095698833,0.0,1.457,-0.149,0.00407317,-2.634
380.491837978,0.0,1.457,-0.141,0.00407365,-2.628
380.895811796,0.0,1.457,-0.141,0.0040746,-2.628
381.297603846,0.0,1.457,-0.136,0.00407556,-2.628
381.698509932,0.0,1.457,-0.129,0.00407651,-2.628
382.096017838,0.0,1.457,-0.122,0.00407699,-2.628
382.492913961,0.0,1.457,-0.122,0.00407794,-2.628
382.881228924,0.0,1.457,-0.117,0.00407889,-2.634
383.316303968,0.0,1.457,-0.11,0.00407985,-2.634
383.686829805,0.0,1.457,-0.104,0.0040808,-2.628
384.088624954,0.0,1.457,-0.104,0.00408176,-2.628
384.494508982,0.0,1.457,-0.097,0.00408271,-2.628
384.897013903,0.0,1.457,-0.093,0.00408319,-2.634
385.290297985,0.0,1.457,-0.093,0.00408366,-2.634
385.710342884,0.0,1.457,-0.086,0.00408509,-2.634
386.09640789,0.0,1.457,-0.08,0.00408557,-2.634
386.4972229,0.0,1.457,-0.073,0.00408652,-2.634
386.931263924,0.0,1.457,-0.069,0.00408748,-2.634
387.307068825,0.0,1.457,-0.069,0.00408843,-2.628
387.702255964,0.0,1.457,-0.061,0.00408891,-2.634
388.085371971,0.0,1.457,-0.057,0.00408986,-2.634
388.510333776,0.0,1.457,-0.057,0.00409034,-2.634
388.8820889,0.0,1.457,-0.051,0.00409129,-2.634
389.324383974,0.0,1.457,-0.046,0.00409225,-2.634
389.703758955,0.0,1.457,-0.041,0.0040932,-2.634
390.100465775,0.0,1.457,-0.041,0.00409368,-2.634
390.518072844,0.0,1.457,-0.036,0.00409463,-2.634
390.932368994,0.0,1.457,-0.031,0.00409511,-2.634
391.341633797,0.0,1.457,-0.027,0.00409606,-2.634
391.711424828,0.0,1.457,-0.023,0.00409654,-2.64
392.105612993,0.0,1.457,-0.023,0.00409701,-2.64
392.510504007,0.0,1.457,-0.02,0.00409797,-2.64
392.911965847,0.0,1.457,-0.017,0.00409845,-2.64
393.313561916,0.0,1.457,-0.017,0.0040994,-2.64
393.70802784,0.0,1.457,-0.014,0.0040994,-2.64
394.122496843,0.0,1.457,-0.012,0.00410035,-2.634
394.51166296,0.0,1.457,-0.01,0.00410083,-2.634
394.914161921,0.0,1.457,-0.01,0.00410131,-2.634
395.310838938,0.0,1.457,-0.008,0.00410131,-2.634
395.712121964,0.0,1.457,-0.005,0.00410226,-2.634
396.129684925,0.0,1.457,-0.002,0.00410274,-2.634
396.510241985,0.0,1.457,-0.002,0.00410274,-2.64
396.869515896,0.0,1.457,0.003,0.00410321,-2.64
397.274215937,0.0,1.457,0.006,0.00410369,-2.64
397.669914961,0.0,1.457,0.011,0.00410369,-2.634
398.054736853,0.0,1.457,0.011,0.00410417,-2.634
398.4924438,0.0,1.457,0.016,0.00410464,-2.634
398.901602983,0.0,1.457,0.021,0.00410464,-2.634
399.276898861,0.0,1.457,0.026,0.00410512,-2.634
399.608431816,0.0,1.457,0.026,0.0041056,-2.634
400.0802598,0.0,1.457,0.032,0.0041056,-2.634
400.467547894,0.0,1.457,0.037,0.00410607,-2.634
400.810451984,0.0,1.457,0.042,0.00410607,-2.634
401.27214694,0.0,1.457,0.042,0.00410607,-2.64
401.70637989,0.0,1.457,0.049,0.00410607,-2.64
402.119690895,0.0,1.457,0.054,0.00410655,-2.64
402.470185995,0.0,1.457,0.06,0.00410655,-2.64
402.900491953,0.0,1.457,0.06,0.00410703,-2.64
403.30973196,0.0,1.457,0.065,0.00410703,-2.64
403.748526812,0.0,1.457,0.072,0.00410703,-2.64
404.093412876,0.0,1.457,0.077,0.00410703,-2.64
404.556301832,0.0,1.457,0.077,0.00410703,-2.64
404.941602945,0.0,1.457,0.084,0.00410703,-2.64
405.356440783,0.0,1.457,0.09,0.00410703,-2.64
405.704510927,0.0,1.457,0.096,0.00410703,-2.64
406.136707783,0.0,1.457,0.096,0.00410703,-2.64
406.548187971,0.0,1.457,0.102,0.00410655,-2.64
406.942051888,0.0,1.457,0.108,0.00410655,-2.64
407.350711823,0.0,1.457,0.114,0.00410607,-2.64
407.744695902,0.0,1.457,0.114,0.00410607,-2.64
408.145506859,0.0,1.457,0.119,0.00410607,-2.64
408.56793189,0.0,1.457,0.127,0.0041056,-2.64
408.945196867,0.0,1.457,0.132,0.0041056,-2.64
409.317895889,0.0,1.457,0.132,0.00410464,-2.634
409.800091982,0.0,1.457,0.14,0.00410464,-2.634
410.16651082,0.0,1.457,0.145,0.00410417,-2.64
410.569045782,0.0,1.457,0.152,0.00410369,-2.634
410.927778959,0.0,1.457,0.157,0.00410321,-2.634
411.355278969,0.0,1.457,0.157,0.00410274,-2.634
411.774524927,0.0,1.457,0.165,0.00410274,-2.634
412.17630291,0.0,1.457,0.17,0.00410226,-2.634
412.578255892,0.0,1.457,0.178,0.00410131,-2.634
412.975133896,0.0,1.457,0.178,0.00410083,-2.634
413.383078814,0.0,1.457,0.184,0.00410035,-2.634
413.785268784,0.0,1.457,0.19,0.00409988,-2.634
414.209829807,0.0,1.457,0.197,0.0040994,-2.634
414.58206892,0.0,1.457,0.197,0.00409845,-2.634
414.96436882,0.0,1.457,0.202,0.00409797,-2.634
415.368440866,0.0,1.457,0.21,0.00409701,-2.634
415.772520781,0.0,1.457,0.21,0.00409654,-2.634
416.207018852,0.0,1.457,0.216,0.00409606,-2.634
416.61963892,0.0,1.457,0.223,0.00409511,-2.634
417.016205788,0.0,1.457,0.228,0.00409463,-2.634
417.416607857,0.0,1.457,0.236,0.00409368,-2.634
417.8051548,0.0,1.457,0.236,0.00409272,-2.634
418.211167812,0.0,1.457,0.243,0.00409225,-2.64
418.609320879,0.0,1.457,0.251,0.00409129,-2.64
419.003290892,0.0,1.457,0.256,0.00409034,-2.64
419.378978968,0.0,1.457,0.256,0.00408939,-2.634
419.796177864,0.0,1.457,0.264,0.00408891,-2.634
420.206912994,0.0,1.457,0.27,0.00408795,-2.634
420.606956959,0.0,1.457,0.278,0.004087,-2.634
420.966451883,0.0,1.457,0.278,0.00408605,-2.64
421.420450926,0.0,1.457,0.284,0.00408509,-2.64
421.803526878,0.0,1.457,0.291,0.00408366,-2.634
422.207278967,0.0,1.457,0.298,0.00408271,-2.634
422.619474888,0.0,1.457,0.298,0.00408223,-2.634
423.00188899,0.0,1.457,0.304,0.00408128,-2.634
423.42469883,0.0,1.457,0.312,0.00408033,-2.634
423.807948828,0.0,1.457,0.318,0.00407937,-2.634
424.173589945,0.0,1.457,0.318,0.00407842,-2.634
424.62558794,0.0,1.457,0.325,0.00407746,-2.634
425.005832911,0.0,1.457,0.332,0.00407651,-2.634
425.422796965,0.0,1.457,0.339,0.00407556,-2.634
425.803248882,0.0,1.457,0.339,0.0040746,-2.634
426.208793879,0.0,1.457,0.346,0.00407365,-2.634
426.607714891,0.0,1.457,0.353,0.0040727,-2.634
427.012992859,0.0,1.457,0.359,0.00407174,-2.634
427.378687859,0.0,1.457,0.359,0.00407079,-2.634
427.754480839,0.0,1.457,0.366,0.00406983,-2.634
428.156143904,0.0,1.457,0.373,0.00406888,-2.634
428.520347834,0.0,1.457,0.373,0.00406793,-2.634
428.950450897,0.0,1.457,0.381,0.00406697,-2.628
429.327023983,0.0,1.457,0.387,0.00406602,-2.634
429.760068893,0.0,1.457,0.394,0.00406507,-2.634
430.155289888,0.0,1.457,0.394,0.00406411,-2.634
430.526680946,0.0,1.457,0.401,0.00406316,-2.634
430.954347849,0.0,1.457,0.407,0.00406221,-2.634
431.360311985,0.0,1.457,0.415,0.00406125,-2.628
431.753416777,0.0,1.457,0.415,0.0040603,-2.628
432.155267,0.0,1.457,0.422,0.00405934,-2.628
432.559351921,0.0,1.457,0.429,0.00405839,-2.634
432.951252937,0.0,1.457,0.435,0.00405744,-2.628
433.329447985,0.0,1.457,0.443,0.00405648,-2.628
433.633340836,0.0,1.457,0.443,0.00405601,-2.634
434.117571831,0.0,1.457,0.449,0.00405505,-2.634
434.523348808,0.0,1.457,0.456,0.0040541,-2.628
434.909588814,0.0,1.457,0.462,0.00405362,-2.628
435.387950897,0.0,1.457,0.462,0.00405267,-2.628
435.814220905,0.0,1.457,0.469,0.00405172,-2.634
436.217844009,0.0,1.457,0.476,0.00405076,-2.628
436.593669891,0.0,1.457,0.484,0.00404933,-2.628
437.022920847,0.0,1.457,0.484,0.00404885,-2.628
437.431904793,0.0,1.457,0.491,0.00404838,-2.628
437.82323885,0.0,1.457,0.497,0.00404742,-2.628
438.22633481,0.0,1.457,0.505,0.00404599,-2.628
438.626484871,0.0,1.457,0.505,0.00404552,-2.628
439.023862839,0.0,1.457,0.51,0.00404456,-2.628
439.384338856,0.0,1.457,0.519,0.00404409,-2.634
439.803150892,0.0,1.457,0.519,0.00404313,-2.628
440.228224993,0.0,1.457,0.524,0.00404218,-2.628
440.626375914,0.0,1.457,0.532,0.00404122,-2.628
441.022622824,0.0,1.457,0.538,0.00404075,-2.628
441.441675901,0.0,1.457,0.546,0.00403932,-2.628
441.833113909,0.0,1.457,0.546,0.00403884,-2.628
442.25780201,0.0,1.457,0.552,0.00403836,-2.628
442.655604839,0.0,1.457,0.56,0.00403741,-2.634
443.052442789,0.0,1.457,0.566,0.00403646,-2.628
443.460931778,0.0,1.457,0.566,0.0040355,-2.628
443.851641893,0.0,1.457,0.573,0.00403503,-2.628
444.257361889,0.0,1.457,0.579,0.00403407,-2.628
444.608972788,0.0,1.457,0.587,0.0040336,-2.628
445.052814007,0.0,1.457,0.587,0.00403264,-2.628
445.460699797,0.0,1.457,0.594,0.00403169,-2.628
445.851035833,0.0,1.457,0.601,0.00403121,-2.628
446.25955987,0.0,1.457,0.608,0.00403073,-2.628
446.656310797,0.0,1.457,0.608,0.0040293,-2.628
447.005601883,0.0,1.457,0.614,0.0040293,-2.628
447.412842989,0.0,1.457,0.622,0.00402835,-2.628
447.803658962,0.0,1.457,0.628,0.0040274,-2.628
448.206547976,0.0,1.457,0.628,0.00402692,-2.628
448.608390808,0.0,1.457,0.636,0.00402597,-2.628
449.002384901,0.0,1.457,0.641,0.00402597,-2.628
449.411222935,0.0,1.457,0.65,0.00402501,-2.622
449.762659788,0.0,1.457,0.65,0.00402454,-2.628
450.161594868,0.0,1.457,0.656,0.00402358,-2.628
450.502897978,0.0,1.457,0.663,0.00402263,-2.628
450.952164888,0.0,1.457,0.669,0.00402215,-2.628
451.377358913,0.0,1.457,0.669,0.00402167,-2.628
451.805698872,0.0,1.457,0.678,0.00402072,-2.628
452.16293478,0.0,1.457,0.683,0.00402024,-2.628
452.628568888,0.0,1.457,0.692,0.00401977,-2.628
453.052373886,0.0,1.457,0.692,0.00401881,-2.628
453.461313963,0.0,1.457,0.698,0.00401834,-2.628
453.850986004,0.0,1.457,0.705,0.00401738,-2.628
454.259195805,0.0,1.457,0.712,0.00401643,-2.628
454.655439854,0.0,1.457,0.712,0.00401595,-2.628
455.029978991,0.0,1.457,0.718,0.004015,-2.622
455.473160982,0.0,1.457,0.726,0.00401452,-2.622
455.872160912,0.0,1.457,0.732,0.00401405,-2.622
456.277621984,0.0,1.457,0.732,0.00401357,-2.622
456.625543833,0.0,1.457,0.74,0.00401261,-2.622
457.035196781,0.0,1.457,0.745,0.00401166,-2.622
457.460266829,0.0,1.457,0.754,0.00401166,-2.622
457.837908983,0.0,1.457,0.754,0.00401071,-2.622
458.304783821,0.0,1.457,0.76,0.00401023,-2.628
458.686911821,0.0,1.457,0.768,0.00400975,-2.628
459.073476791,0.0,1.457,0.774,0.00400928,-2.628
459.479456902,0.0,1.457,0.774,0.00400832,-2.622
459.872442961,0.0,1.457,0.782,0.00400785,-2.622
460.278380871,0.0,1.457,0.788,0.00400737,-2.622
460.68004179,0.0,1.457,0.795,0.00400689,-2.622
461.073315859,0.0,1.457,0.795,0.00400642,-2.622
461.407815933,0.0,1.457,0.802,0.00400546,-2.622
461.823490858,0.0,1.457,0.809,0.00400499,-2.622
462.246654987,0.0,1.457,0.817,0.00400451,-2.622
462.646753788,0.0,1.457,0.817,0.00400403,-2.622
463.05289793,0.0,1.457,0.823,0.00400308,-2.622
463.464355946,0.0,1.457,0.83,0.0040026,-2.628
463.848526955,0.0,1.457,0.836,0.00400212,-2.628
464.263754845,0.0,1.457,0.836,0.00400165,-2.628
464.64545989,0.0,1.457,0.845,0.00400117,-2.622
465.055405855,0.0,1.457,0.85,0.00400069,-2.622
465.450495958,0.0,1.457,0.858,0.00399974,-2.622
465.840814829,0.0,1.457,0.858,0.00399926,-2.622
466.257912874,0.0,1.457,0.865,0.00399879,-2.622
466.647565842,0.0,1.457,0.872,0.00399831,-2.622
467.053740978,0.0,1.457,0.878,0.00399783,-2.622
467.450063944,0.0,1.457,0.878,0.00399736,-2.622
467.85766387,0.0,1.457,0.886,0.0039964,-2.622
468.246552944,0.0,1.457,0.892,0.0039964,-2.622
468.652801991,0.0,1.457,0.9,0.00399545,-2.628
469.042307854,0.0,1.457,0.9,0.00399497,-2.622
469.467897892,0.0,1.457,0.907,0.00399449,-2.622
469.890559912,0.0,1.457,0.913,0.00399402,-2.622
470.253618002,0.0,1.457,0.92,0.00399306,-2.622
470.683493853,0.0,1.457,0.92,0.00399306,-2.622
471.094563007,0.0,1.457,0.926,0.00399211,-2.622
471.498631001,0.0,1.457,0.936,0.00399163,-2.622
471.856906891,0.0,1.457,0.941,0.00399116,-2.622
472.274482965,0.0,1.457,0.941,0.00399068,-2.622
472.695835829,0.0,1.457,0.948,0.0039902,-2.622
473.105480909,0.0,1.457,0.955,0.00398973,-2.616
473.499516964,0.0,1.457,0.963,0.00398925,-2.622
473.85668087,0.0,1.457,0.969,0.0039883,-2.622
474.267791986,0.0,1.457,0.969,0.0039883,-2.622
474.650807858,0.0,1.457,0.977,0.00398734,-2.622
475.059222937,0.0,1.457,0.982,0.00398734,-2.622
475.474806786,0.0,1.457,0.982,0.00398639,-2.622
475.891035795,0.0,1.457,0.99,0.00398591,-2.622
476.297911882,0.0,1.457,0.996,0.00398543,-2.622
476.659547806,0.0,1.457,1.004,0.00398543,-2.622
477.081034899,0.0,1.457,1.004,0.00398448,-2.622
477.467409849,0.0,1.457,1.01,0.003984,-2.622
477.881965876,0.0,1.457,1.018,0.00398305,-2.616
478.320714951,0.0,1.457,1.025,0.00398305,-2.616
478.706071854,0.0,1.457,1.032,0.00398305,-2.616
479.103352785,0.0,1.457,1.032,0.0039821,-2.616
479.476629972,0.0,1.457,1.039,0.00398162,-2.616
479.927483797,0.0,1.457,1.045,0.00398114,-2.622
480.325409889,0.0,1.457,1.053,0.00398067,-2.622
480.703162909,0.0,1.457,1.053,0.00398019,-2.622
481.104789972,0.0,1.457,1.059,0.00397971,-2.622
481.528121948,0.0,1.457,1.068,0.00397924,-2.622
481.949449778,0.0,1.457,1.074,0.00397876,-2.622
482.35985899,0.0,1.457,1.081,0.00397828,-2.622
482.757850885,0.0,1.457,1.081,0.00397781,-2.622
483.156644821,0.0,1.457,1.088,0.00397733,-2.622
483.55970192,0.0,1.457,1.096,0.00397685,-2.616
483.971524,0.0,1.457,1.101,0.00397637,-2.616
484.372051954,0.0,1.457,1.101,0.0039759,-2.616
484.739059925,0.0,1.457,1.109,0.00397542,-2.616
485.164853811,0.0,1.457,1.116,0.00397494,-2.616
485.572365999,0.0,1.457,1.123,0.00397447,-2.616
485.95932579,0.0,1.457,1.123,0.00397399,-2.622
486.420761824,0.0,1.457,1.13,0.00397351,-2.622
486.777332783,0.0,1.457,1.136,0.00397304,-2.616
487.16501689,0.0,1.457,1.144,0.00397256,-2.616
487.578768969,0.0,1.457,1.144,0.00397208,-2.616
487.971898794,0.0,1.457,1.151,0.00397208,-2.616
488.382066011,0.0,1.457,1.157,0.00397161,-2.616
488.784022808,0.0,1.457,1.164,0.00397065,-2.616
489.226028919,0.0,1.457,1.164,0.00397065,-2.616
489.62960887,0.0,1.457,1.172,0.00397018,-2.616
490.020319939,0.0,1.457,1.178,0.0039697,-2.616
490.435943842,0.0,1.457,1.186,0.00396922,-2.616
490.822282791,0.0,1.457,1.186,0.00396875,-2.616
491.238685846,0.0,1.457,1.192,0.00396827,-2.616
491.625253916,0.0,1.457,1.199,0.00396731,-2.616
492.021216869,0.0,1.457,1.206,0.00396731,-2.616
492.435966969,0.0,1.457,1.206,0.00396684,-2.616
492.820333004,0.0,1.457,1.214,0.00396636,-2.616
493.226349831,0.0,1.457,1.22,0.00396636,-2.616
493.625990868,0.0,1.457,1.226,0.00396588,-2.616
494.020442009,0.0,1.457,1.226,0.00396541,-2.616
494.43014884,0.0,1.457,1.235,0.00396493,-2.616
494.871045828,0.0,1.457,1.241,0.00396445,-2.616
495.226761818,0.0,1.457,1.249,0.00396398,-2.616
495.625152826,0.0,1.457,1.249,0.0039635,-2.616
496.000395775,0.0,1.457,1.255,0.00396302,-2.616
496.384831905,0.0,1.457,1.263,0.00396302,-2.616
496.772062778,0.0,1.457,1.269,0.00396255,-2.616
497.200187922,0.0,1.457,1.269,0.00396207,-2.616
497.599912882,0.0,1.457,1.277,0.00396207,-2.616
498.001111984,0.0,1.457,1.283,0.00396159,-2.616
498.433084965,0.0,1.457,1.291,0.00396064,-2.616
498.803095818,0.0,1.457,1.291,0.00396064,-2.616
499.179019928,0.0,1.457,1.296,0.00396016,-2.616
499.603379011,0.0,1.457,1.305,0.00395969,-2.616
499.97487998,0.0,1.457,1.311,0.00395969,-2.616
500.391204834,0.0,1.457,1.311,0.00395921,-2.616
500.804995775,0.0,1.457,1.319,0.00395873,-2.616
501.248382807,0.0,1.457,1.326,0.00395826,-2.616
501.648897886,0.0,1.457,1.332,0.00395778,-2.622
502.10677886,0.0,1.457,1.332,0.0039573,-2.622
502.500219822,0.0,1.457,1.339,0.00395682,-2.616
502.844548941,0.0,1.457,1.346,0.00395635,-2.616
503.26245594,0.0,1.457,1.354,0.00395635,-2.616
503.649205923,0.0,1.457,1.354,0.00395587,-2.616
504.054643869,0.0,1.457,1.36,0.00395539,-2.616
504.456645012,0.0,1.457,1.368,0.00395539,-2.616
504.852080822,0.0,1.457,1.374,0.00395444,-2.616
505.330413818,0.0,1.457,1.374,0.00395396,-2.616
505.719990969,0.0,1.457,1.382,0.00395396,-2.616
506.110750914,0.0,1.457,1.388,0.00395349,-2.616
506.526830912,0.0,1.457,1.396,0.00395301,-2.616
506.950054884,0.0,1.457,1.396,0.00395253,-2.616
507.360552788,0.0,1.457,1.401,0.00395206,-2.616
507.721019983,0.0,1.457,1.41,0.00395206,-2.616
508.163827896,0.0,1.457,1.416,0.00395158,-2.616
508.55745697,0.0,1.457,1.416,0.0039511,-2.616
508.89800787,0.0,1.457,1.424,0.00395063,-2.616
509.346529961,0.0,1.457,1.431,0.00395015,-2.616
509.752604961,0.0,1.457,1.436,0.00394967,-2.616
510.16879487,0.0,1.457,1.436,0.00394967,-2.616
510.525265932,0.0,1.457,1.444,0.0039492,-2.616
510.913539886,0.0,1.457,1.451,0.00394872,-2.616
511.333650827,0.0,1.457,1.459,0.00394872,-2.616
511.768039942,0.0,1.457,1.459,0.00394824,-2.616
512.110124826,0.0,1.457,1.464,0.00394776,-2.616
512.549721003,0.0,1.457,1.472,0.00394776,-2.616
512.905102968,0.0,1.457,1.478,0.00394729,-2.616
513.338851929,0.0,1.457,1.478,0.00394681,-2.61
513.753053904,0.0,1.457,1.486,0.00394633,-2.616
514.154303789,0.0,1.457,1.492,0.00394586,-2.616
514.557143927,0.0,1.457,1.5,0.00394538,-2.616
514.949992895,0.0,1.457,1.5,0.00394538,-2.616
515.359851837,0.0,1.457,1.506,0.0039449,-2.616
515.718999863,0.0,1.457,1.515,0.00394443,-2.616
516.029684782,0.0,1.457,1.52,0.00394443,-2.616
516.460992813,0.0,1.457,1.52,0.00394443,-2.616
516.818064928,0.0,1.457,1.528,0.00394395,-2.616
517.266698837,0.0,1.457,1.535,0.003943,-2.616
517.669464827,0.0,1.457,1.541,0.003943,-2.616
518.061613798,0.0,1.457,1.541,0.00394252,-2.616
518.472245932,0.0,1.457,1.55,0.00394204,-2.616
518.860049963,0.0,1.457,1.556,0.00394204,-2.616
519.329221964,0.0,1.457,1.563,0.00394157,-2.616
519.734497786,0.0,1.457,1.563,0.00394109,-2.616
520.08876586,0.0,1.457,1.57,0.00394109,-2.616
520.536889791,0.0,1.457,1.578,0.00394061,-2.616
520.939482927,0.0,1.457,1.583,0.00394014,-2.616
521.303136826,0.0,1.457,1.583,0.00393966,-2.616
521.61915493,0.0,1.457,1.591,0.00393966,-2.616
522.101419926,0.0,1.457,1.598,0.00393966,-2.616
522.552939892,0.0,1.457,1.605,0.0039387,-2.616
522.905448914,0.0,1.457,1.605,0.0039387,-2.616
523.305357933,0.0,1.457,1.611,0.00393823,-2.616
523.703358889,0.0,1.457,1.62,0.00393775,-2.616
524.090829849,0.0,1.457,1.625,0.00393775,-2.616
524.502798796,0.0,1.457,1.625,0.00393727,-2.616
524.889638901,0.0,1.457,1.633,0.00393727,-2.616
525.303510904,0.0,1.457,1.64,0.0039368,-2.616
525.695000887,0.0,1.457,1.647,0.00393632,-2.616
526.091767788,0.0,1.457,1.647,0.00393632,-2.616
526.513054848,0.0,1.457,1.655,0.00393584,-2.616
526.905606985,0.0,1.457,1.661,0.00393537,-2.616
527.313768864,0.0,1.457,1.669,0.00393489,-2.616
527.706573963,0.0,1.457,1.669,0.00393441,-2.616
528.10848999,0.0,1.457,1.674,0.00393441,-2.616
528.524070978,0.0,1.457,1.682,0.00393394,-2.61
528.898692846,0.0,1.457,1.688,0.00393346,-2.61
529.313717842,0.0,1.457,1.688,0.00393298,-2.61
529.709776878,0.0,1.457,1.696,0.00393298,-2.61
530.1033988,0.0,1.457,1.702,0.00393251,-2.61
530.515561819,0.0,1.457,1.71,0.00393203,-2.616
530.898237944,0.0,1.457,1.71,0.00393203,-2.616
531.372034788,0.0,1.457,1.716,0.00393203,-2.616
531.775249958,0.0,1.457,1.724,0.00393108,-2.616
532.176243782,0.0,1.457,1.73,0.00393108,-2.616
532.523034811,0.0,1.457,1.73,0.00393108,-2.616
532.914035797,0.0,1.457,1.738,0.0039306,-2.616
533.323141813,0.0,1.457,1.745,0.00393012,-2.616
533.713595867,0.0,1.457,1.751,0.00392964,-2.616
534.102353811,0.0,1.457,1.751,0.00392964,-2.616
534.465514898,0.0,1.457,1.759,0.00392917,-2.616
534.944865942,0.0,1.457,1.766,0.00392869,-2.616
535.272995949,0.0,1.457,1.774,0.00392869,-2.616
535.656134844,0.0,1.457,1.774,0.00392821,-2.616
536.065017939,0.0,1.457,1.78,0.00392774,-2.616
536.47495389,0.0,1.457,1.787,0.00392774,-2.616
536.850418806,0.0,1.457,1.793,0.00392774,-2.616
537.317474842,0.0,1.457,1.793,0.00392726,-2.616
537.675520897,0.0,1.457,1.801,0.00392678,-2.616
538.145179987,0.0,1.457,1.808,0.00392631,-2.616
538.50459981,0.0,1.457,1.815,0.00392631,-2.616
538.861853838,0.0,1.457,1.815,0.00392583,-2.61
539.277601004,0.0,1.457,1.821,0.00392535,-2.61
539.675823927,0.0,1.457,1.829,0.00392535,-2.61
540.090560913,0.0,1.457,1.835,0.00392535,-2.61
540.605271816,0.0,1.457,1.843,0.00392488,-2.616
541.004968882,0.0,1.457,1.843,0.0039244,-2.616
541.40067482,0.0,1.457,1.849,0.0039244,-2.616
541.758228779,0.0,1.457,1.857,0.00392392,-2.616
542.244649887,0.0,1.457,1.865,0.00392345,-2.616
542.655743837,0.0,1.457,1.865,0.00392297,-2.616
543.06087184,0.0,1.457,1.87,0.00392297,-2.616
543.437195778,0.0,1.457,1.879,0.00392249,-2.616
543.859853983,0.0,1.457,1.884,0.00392202,-2.616
544.215200901,0.0,1.457,1.884,0.00392202,-2.616
544.63111496,0.0,1.457,1.893,0.00392154,-2.61
545.026937008,0.0,1.457,1.898,0.00392106,-2.61
545.420075893,0.0,1.457,1.906,0.00392106,-2.61
545.823781967,0.0,1.457,1.906,0.00392058,-2.61
546.214999914,0.0,1.457,1.913,0.00392011,-2.616
546.641342878,0.0,1.457,1.921,0.00392011,-2.616
547.072186947,0.0,1.457,1.927,0.00391963,-2.61
547.47379899,0.0,1.457,1.936,0.00391963,-2.61
547.858574867,0.0,1.457,1.936,0.00391915,-2.61
548.265913963,0.0,1.457,1.941,0.00391868,-2.61
548.690759897,0.0,1.457,1.948,0.00391868,-2.61
549.087063789,0.0,1.457,1.956,0.00391868,-2.61
549.492229939,0.0,1.457,1.956,0.0039182,-2.61
549.883247852,0.0,1.457,1.962,0.00391772,-2.61
550.288605928,0.0,1.457,1.97,0.00391772,-2.61
550.634260893,0.0,1.457,1.97,0.00391772,-2.61
551.08877492,0.0,1.457,1.975,0.00391725,-2.616
551.487640858,0.0,1.457,1.983,0.00391677,-2.616
551.878098011,0.0,1.457,1.99,0.00391677,-2.616
552.286751986,0.0,1.457,1.99,0.00391629,-2.616
552.682853937,0.0,1.457,1.998,0.00391582,-2.61
553.034338951,0.0,1.457,2.004,0.00391534,-2.61
553.403642893,0.0,1.457,2.012,0.00391534,-2.61
553.786812782,0.0,1.457,2.012,0.00391534,-2.61
554.139487982,0.0,1.457,2.017,0.00391534,-2.61
554.632218838,0.0,1.457,2.026,0.00391486,-2.616
555.050056934,0.0,1.457,2.031,0.00391439,-2.616
555.460398912,0.0,1.457,2.031,0.00391439,-2.616
555.818065882,0.0,1.457,2.04,0.00391391,-2.61
556.159820795,0.0,1.457,2.046,0.00391343,-2.61
556.629267931,0.0,1.457,2.053,0.00391343,-2.61
557.050652981,0.0,1.457,2.053,0.00391343,-2.61
557.458265781,0.0,1.457,2.06,0.00391296,-2.61
557.849627972,0.0,1.457,2.067,0.00391248,-2.61
558.255332947,0.0,1.457,2.075,0.003912,-2.604
558.610816002,0.0,1.457,2.075,0.003912,-2.61
558.922256947,0.0,1.457,2.081,0.00391153,-2.61
559.361301899,0.0,1.457,2.089,0.00391105,-2.61
559.727095842,0.0,1.457,2.095,0.00391105,-2.61
560.152236938,0.0,1.457,2.095,0.00391105,-2.61
560.615817785,0.0,1.457,2.103,0.00391057,-2.61
561.051844835,0.0,1.457,2.109,0.00391057,-2.61
561.478791952,0.0,1.457,2.116,0.00391009,-2.61
561.875234842,0.0,1.457,2.116,0.00391009,-2.61
562.242781878,0.0,1.457,2.123,0.00390962,-2.61
