Time (s),Dummy,temp (K),Field (kG),Voltage (V),phase
183.98909688,0.0,1.439,-2.674,0.000333907,-2.196
184.395347834,0.0,1.439,-2.667,0.000333877,-2.202
184.793196917,0.0,1.439,-2.659,0.000333758,-2.214
185.189700842,0.0,1.439,-2.653,0.000333728,-2.226
185.593293905,0.0,1.439,-2.653,0.000333758,-2.238
185.987339973,0.0,1.439,-2.645,0.000333758,-2.232
186.395018816,0.0,1.439,-2.639,0.000333788,-2.226
186.755895853,0.0,1.439,-2.639,0.000333818,-2.22
187.167011023,0.0,1.439,-2.631,0.000333788,-2.226
187.567198992,0.0,1.439,-2.626,0.000333609,-2.244
188.014590979,0.0,1.439,-2.617,0.00033346,-2.256
188.405169964,0.0,1.439,-2.611,0.00033352,-2.262
188.807173967,0.0,1.439,-2.611,0.000333579,-2.256
189.215570927,0.0,1.439,-2.603,0.000333609,-2.25
189.62549901,0.0,1.439,-2.598,0.000333609,-2.256
190.010125875,0.0,1.439,-2.59,0.00033352,-2.25
190.432842016,0.0,1.439,-2.59,0.00033349,-2.256
190.808728933,0.0,1.439,-2.583,0.00033346,-2.28
191.212149858,0.0,1.439,-2.575,0.0003334,-2.286
191.616815805,0.0,1.439,-2.568,0.000333371,-2.28
192.009227037,0.0,1.439,-2.568,0.0003334,-2.274
192.423307896,0.0,1.439,-2.562,0.0003334,-2.268
192.807394028,0.0,1.439,-2.554,0.00033343,-2.262
193.210306883,0.0,1.439,-2.548,0.0003334,-2.268
193.61709404,0.0,1.439,-2.548,0.000333341,-2.262
194.011049032,0.0,1.439,-2.54,0.000333311,-2.25
194.41413188,0.0,1.439,-2.535,0.000333251,-2.238
194.825191021,0.0,1.439,-2.526,0.000333251,-2.238
195.214051008,0.0,1.439,-2.526,0.000333251,-2.238
195.615666866,0.0,1.439,-2.52,0.000333222,-2.238
196.004631996,0.0,1.439,-2.512,0.000333192,-2.244
196.435075998,0.0,1.439,-2.512,0.000333102,-2.244
196.812018871,0.0,1.439,-2.506,0.000333043,-2.238
197.209776878,0.0,1.439,-2.498,0.000333073,-2.238
197.617681026,0.0,1.439,-2.491,0.000333073,-2.238
198.010648966,0.0,1.439,-2.485,0.000333162,-2.244
198.414191008,0.0,1.439,-2.485,0.000333222,-2.244
198.814188004,0.0,1.439,-2.477,0.000333251,-2.232
199.209625959,0.0,1.439,-2.471,0.000333222,-2.226
199.611413956,0.0,1.439,-2.463,0.000333102,-2.232
200.011999846,0.0,1.439,-2.463,0.000333073,-2.232
200.37932992,0.0,1.439,-2.456,0.000333073,-2.226
200.847421885,0.0,1.439,-2.449,0.000332953,-2.226
201.225001812,0.0,1.439,-2.443,0.000332894,-2.226
201.622558832,0.0,1.439,-2.443,0.000332864,-2.238
202.016896009,0.0,1.439,-2.434,0.000332864,-2.238
202.436589003,0.0,1.439,-2.429,0.000332894,-2.232
202.811461926,0.0,1.439,-2.42,0.000332834,-2.226
203.237058878,0.0,1.439,-2.42,0.000332834,-2.226
203.616001844,0.0,1.439,-2.415,0.000332834,-2.232
204.021968842,0.0,1.439,-2.407,0.000332834,-2.232
204.425761938,0.0,1.439,-2.401,0.000332834,-2.238
204.85537982,0.0,1.439,-2.401,0.000332804,-2.232
205.263476849,0.0,1.439,-2.393,0.000332775,-2.22
205.646428823,0.0,1.439,-2.386,0.000332804,-2.22
206.06793189,0.0,1.439,-2.379,0.000332804,-2.232
206.478801012,0.0,1.439,-2.373,0.000332775,-2.226
206.870848894,0.0,1.439,-2.373,0.000332685,-2.214
207.270905972,0.0,1.439,-2.365,0.000332626,-2.214
207.669561863,0.0,1.439,-2.358,0.000332655,-2.226
208.096038818,0.0,1.439,-2.351,0.000332685,-2.238
208.477596998,0.0,1.439,-2.351,0.000332655,-2.232
208.845647812,0.0,1.439,-2.343,0.000332626,-2.214
209.287122011,0.0,1.439,-2.337,0.000332596,-2.22
209.651499033,0.0,1.439,-2.33,0.000332536,-2.226
210.066340923,0.0,1.439,-2.33,0.000332447,-2.226
210.480526924,0.0,1.439,-2.324,0.000332477,-2.22
210.849790812,0.0,1.439,-2.316,0.000332506,-2.232
211.274927855,0.0,1.439,-2.316,0.000332506,-2.244
211.650202036,0.0,1.439,-2.309,0.000332506,-2.244
212.076651812,0.0,1.439,-2.302,0.000332447,-2.232
212.466485023,0.0,1.439,-2.296,0.000332387,-2.22
212.881645918,0.0,1.439,-2.296,0.000332357,-2.202
213.283542871,0.0,1.439,-2.287,0.000332328,-2.208
213.684481859,0.0,1.439,-2.281,0.000332238,-2.226
214.115589857,0.0,1.439,-2.274,0.000332208,-2.244
214.508144855,0.0,1.439,-2.267,0.000332208,-2.25
214.905862808,0.0,1.439,-2.267,0.000332179,-2.25
215.305797815,0.0,1.439,-2.26,0.000332119,-2.238
215.674233913,0.0,1.439,-2.253,0.000332179,-2.226
216.10836792,0.0,1.439,-2.253,0.000332208,-2.22
216.503278017,0.0,1.439,-2.246,0.000332179,-2.226
216.915819883,0.0,1.439,-2.238,0.000332119,-2.238
217.352818966,0.0,1.439,-2.233,0.000332119,-2.25
217.749991894,0.0,1.439,-2.224,0.000332179,-2.256
218.163713932,0.0,1.439,-2.224,0.000332208,-2.25
218.557721853,0.0,1.439,-2.218,0.000332179,-2.244
218.947813034,0.0,1.439,-2.211,0.000332059,-2.238
219.35666585,0.0,1.439,-2.205,0.000332059,-2.232
219.748739004,0.0,1.439,-2.205,0.000332059,-2.226
220.149134874,0.0,1.439,-2.197,0.00033203,-2.226
220.553145885,0.0,1.439,-2.19,0.00033194,-2.22
220.916066885,0.0,1.439,-2.182,0.00033194,-2.22
221.302735806,0.0,1.439,-2.182,0.00033197,-2.22
221.706429005,0.0,1.439,-2.176,0.000332,-2.22
222.110430002,0.0,1.439,-2.169,0.000332,-2.226
222.504012823,0.0,1.439,-2.161,0.00033194,-2.232
222.906600952,0.0,1.439,-2.161,0.00033191,-2.238
223.308207989,0.0,1.439,-2.154,0.00033191,-2.232
223.699015856,0.0,1.439,-2.146,0.000331881,-2.238
224.124881983,0.0,1.439,-2.146,0.000331821,-2.244
224.507022858,0.0,1.439,-2.141,0.000331821,-2.256
224.906970978,0.0,1.439,-2.132,0.000331821,-2.256
225.309358835,0.0,1.439,-2.126,0.000331821,-2.256
225.706939936,0.0,1.439,-2.118,0.000331732,-2.25
226.097266912,0.0,1.439,-2.118,0.000331612,-2.244
226.510066986,0.0,1.439,-2.112,0.000331523,-2.244
226.907069921,0.0,1.439,-2.105,0.000331523,-2.244
227.31436801,0.0,1.439,-2.105,0.000331612,-2.25
227.709774971,0.0,1.439,-2.099,0.000331672,-2.25
228.111191988,0.0,1.439,-2.091,0.000331702,-2.238
228.52075386,0.0,1.439,-2.086,0.000331642,-2.226
228.910830021,0.0,1.439,-2.078,0.000331612,-2.202
229.325475931,0.0,1.439,-2.078,0.000331612,-2.202
229.713127851,0.0,1.439,-2.071,0.000331553,-2.208
230.179589987,0.0,1.439,-2.063,0.000331523,-2.214
230.587849855,0.0,1.439,-2.056,0.000331463,-2.208
230.972842932,0.0,1.439,-2.056,0.000331433,-2.202
231.388950825,0.0,1.439,-2.049,0.000331463,-2.208
231.776515007,0.0,1.439,-2.043,0.000331463,-2.214
232.193094969,0.0,1.439,-2.035,0.000331463,-2.208
232.598443031,0.0,1.439,-2.035,0.000331463,-2.208
232.985177994,0.0,1.439,-2.027,0.000331463,-2.214
233.399227858,0.0,1.439,-2.022,0.000331463,-2.22
233.836457968,0.0,1.439,-2.013,0.000331433,-2.214
234.246462822,0.0,1.439,-2.013,0.000331404,-2.22
234.639779806,0.0,1.439,-2.007,0.000331374,-2.22
234.947502851,0.0,1.439,-2.0,0.000331404,-2.232
235.34738493,0.0,1.439,-1.994,0.000331374,-2.238
235.739804029,0.0,1.439,-1.994,0.000331344,-2.232
236.14251399,0.0,1.439,-1.985,0.000331344,-2.214
236.542862892,0.0,1.439,-1.979,0.000331284,-2.208
236.933439016,0.0,1.439,-1.972,0.000331225,-2.22
237.395148039,0.0,1.439,-1.972,0.000331195,-2.238
237.768227816,0.0,1.439,-1.965,0.000331195,-2.244
238.136795998,0.0,1.439,-1.958,0.000331195,-2.244
238.562928915,0.0,1.439,-1.958,0.000331195,-2.244
238.932994843,0.0,1.439,-1.951,0.000331135,-2.25
239.412740946,0.0,1.439,-1.944,0.000331106,-2.25
239.759984016,0.0,1.439,-1.937,0.000331076,-2.238
240.138785839,0.0,1.439,-1.931,0.000331106,-2.238
240.557890892,0.0,1.439,-1.931,0.000331135,-2.232
240.93295002,0.0,1.439,-1.923,0.000331135,-2.232
241.372057915,0.0,1.439,-1.916,0.000331165,-2.226
241.738005877,0.0,1.439,-1.909,0.000331135,-2.214
242.162714958,0.0,1.439,-1.909,0.000331076,-2.214
242.547576904,0.0,1.439,-1.903,0.000331046,-2.208
242.908676863,0.0,1.439,-1.895,0.000330986,-2.208
243.341140985,0.0,1.439,-1.895,0.000330986,-2.214
243.708771944,0.0,1.439,-1.889,0.000330927,-2.214
244.137982845,0.0,1.439,-1.881,0.000330897,-2.208
244.591953039,0.0,1.439,-1.874,0.000330867,-2.214
244.957477808,0.0,1.439,-1.866,0.000330927,-2.232
245.343966961,0.0,1.439,-1.866,0.000330927,-2.238
245.737993956,0.0,1.439,-1.86,0.000330897,-2.22
246.167006969,0.0,1.439,-1.853,0.000330837,-2.214
246.546396017,0.0,1.439,-1.846,0.000330808,-2.214
246.932791948,0.0,1.439,-1.846,0.000330778,-2.22
247.355578899,0.0,1.439,-1.839,0.000330718,-2.232
247.75415802,0.0,1.439,-1.831,0.000330659,-2.238
248.153316021,0.0,1.439,-1.831,0.000330659,-2.232
248.509730816,0.0,1.439,-1.825,0.000330718,-2.232
248.996263027,0.0,1.439,-1.817,0.000330778,-2.226
249.395273924,0.0,1.439,-1.811,0.000330808,-2.22
249.788331032,0.0,1.439,-1.803,0.000330808,-2.22
250.192896843,0.0,1.439,-1.797,0.000330808,-2.22
250.592978954,0.0,1.439,-1.797,0.000330688,-2.22
250.98388195,0.0,1.439,-1.789,0.000330688,-2.232
251.398347855,0.0,1.439,-1.783,0.000330718,-2.232
251.84256196,0.0,1.439,-1.776,0.000330778,-2.232
252.243423939,0.0,1.439,-1.776,0.000330718,-2.238
252.644233942,0.0,1.439,-1.77,0.000330659,-2.238
252.998512983,0.0,1.439,-1.761,0.000330629,-2.244
253.44568181,0.0,1.439,-1.754,0.000330569,-2.244
253.851207018,0.0,1.439,-1.754,0.00033051,-2.232
254.291849852,0.0,1.439,-1.748,0.00033048,-2.238
254.64597702,0.0,1.439,-1.74,0.00033048,-2.25
255.03369689,0.0,1.439,-1.733,0.00033048,-2.25
255.444809914,0.0,1.439,-1.733,0.00033048,-2.244
255.837219954,0.0,1.439,-1.725,0.00033045,-2.22
256.313591957,0.0,1.439,-1.719,0.00033042,-2.202
256.700141907,0.0,1.439,-1.712,0.000330361,-2.208
257.050813913,0.0,1.439,-1.712,0.000330271,-2.214
257.459807873,0.0,1.439,-1.707,0.000330241,-2.22
257.850646019,0.0,1.439,-1.698,0.000330271,-2.238
258.267899036,0.0,1.439,-1.692,0.000330361,-2.244
258.631098986,0.0,1.439,-1.692,0.00033042,-2.244
258.996184826,0.0,1.439,-1.684,0.00033039,-2.238
259.410008907,0.0,1.439,-1.678,0.000330361,-2.238
259.789279938,0.0,1.439,-1.67,0.000330361,-2.244
260.281018972,0.0,1.439,-1.67,0.00033039,-2.232
260.728600025,0.0,1.439,-1.664,0.00033039,-2.232
261.080094814,0.0,1.439,-1.657,0.000330361,-2.232
261.487969875,0.0,1.439,-1.65,0.000330301,-2.232
261.839251995,0.0,1.439,-1.65,0.000330331,-2.232
262.250914812,0.0,1.439,-1.643,0.000330361,-2.226
262.681824923,0.0,1.439,-1.636,0.000330301,-2.232
263.076571941,0.0,1.439,-1.629,0.000330212,-2.232
263.487196922,0.0,1.439,-1.629,0.000330152,-2.214
263.845824957,0.0,1.439,-1.622,0.000330092,-2.202
264.231961012,0.0,1.439,-1.616,0.000330063,-2.208
264.631902933,0.0,1.439,-1.608,0.000330092,-2.226
265.038048029,0.0,1.439,-1.608,0.000330152,-2.232
265.44687295,0.0,1.439,-1.602,0.000330182,-2.238
265.831043005,0.0,1.439,-1.593,0.000330152,-2.244
266.253291845,0.0,1.439,-1.593,0.000330092,-2.244
266.633972883,0.0,1.439,-1.587,0.000330003,-2.238
267.049439907,0.0,1.439,-1.58,0.000330003,-2.226
267.438977003,0.0,1.439,-1.573,0.000330063,-2.22
267.831235886,0.0,1.439,-1.565,0.000330122,-2.22
268.229945898,0.0,1.439,-1.565,0.000330152,-2.22
268.654417992,0.0,1.439,-1.559,0.000330182,-2.22
269.028112888,0.0,1.439,-1.551,0.000330212,-2.22
269.458572865,0.0,1.439,-1.551,0.000330212,-2.226
269.830201864,0.0,1.439,-1.545,0.000330122,-2.226
270.251430988,0.0,1.439,-1.538,0.000329973,-2.226
270.637656927,0.0,1.439,-1.531,0.000329914,-2.232
271.050838947,0.0,1.439,-1.531,0.000329854,-2.226
271.448472023,0.0,1.439,-1.524,0.000329824,-2.232
271.835318804,0.0,1.439,-1.516,0.000329824,-2.238
272.240180969,0.0,1.439,-1.511,0.000329854,-2.244
272.647250891,0.0,1.439,-1.511,0.000329854,-2.232
273.037882805,0.0,1.439,-1.503,0.000329854,-2.22
273.445693016,0.0,1.439,-1.497,0.000329854,-2.22
273.835300922,0.0,1.439,-1.489,0.000329854,-2.226
274.269156933,0.0,1.439,-1.489,0.000329824,-2.226
274.644750834,0.0,1.439,-1.483,0.000329794,-2.22
275.060132027,0.0,1.439,-1.475,0.000329794,-2.214
275.444761038,0.0,1.439,-1.468,0.000329824,-2.226
275.862325907,0.0,1.439,-1.468,0.000329884,-2.238
276.243767977,0.0,1.439,-1.461,0.000329914,-2.226
276.664320946,0.0,1.439,-1.454,0.000329884,-2.22
277.039819002,0.0,1.439,-1.446,0.000329794,-2.208
277.46953392,0.0,1.439,-1.446,0.000329735,-2.208
277.834611893,0.0,1.439,-1.44,0.000329735,-2.226
278.245980024,0.0,1.439,-1.433,0.000329794,-2.232
278.63990283,0.0,1.439,-1.426,0.000329824,-2.238
279.050580978,0.0,1.439,-1.426,0.000329854,-2.238
279.412416935,0.0,1.439,-1.419,0.000329824,-2.232
279.799156904,0.0,1.439,-1.412,0.000329794,-2.238
280.189785957,0.0,1.439,-1.405,0.000329705,-2.256
280.549139023,0.0,1.439,-1.405,0.000329675,-2.262
280.936757803,0.0,1.439,-1.398,0.000329675,-2.25
281.410388947,0.0,1.439,-1.392,0.000329675,-2.244
281.815557957,0.0,1.439,-1.383,0.000329705,-2.244
282.255064011,0.0,1.439,-1.383,0.000329705,-2.244
282.662671804,0.0,1.439,-1.378,0.000329705,-2.238
283.086009026,0.0,1.439,-1.369,0.000329675,-2.232
283.494851828,0.0,1.439,-1.364,0.000329616,-2.214
283.886018038,0.0,1.439,-1.356,0.000329675,-2.214
284.302491903,0.0,1.439,-1.356,0.000329675,-2.226
284.70062995,0.0,1.439,-1.349,0.000329645,-2.238
285.089752913,0.0,1.439,-1.342,0.000329675,-2.25
285.505265951,0.0,1.439,-1.335,0.000329705,-2.262
285.895735025,0.0,1.439,-1.335,0.000329705,-2.262
286.292145967,0.0,1.439,-1.328,0.000329705,-2.256
286.688289881,0.0,1.439,-1.321,0.000329586,-2.256
287.087474823,0.0,1.439,-1.314,0.000329556,-2.25
287.49257493,0.0,1.439,-1.314,0.000329556,-2.25
287.895208836,0.0,1.439,-1.307,0.000329526,-2.244
288.303239822,0.0,1.439,-1.3,0.000329556,-2.244
288.689707041,0.0,1.439,-1.293,0.000329586,-2.244
289.089787006,0.0,1.439,-1.293,0.000329586,-2.232
289.492605925,0.0,1.439,-1.287,0.000329586,-2.22
289.88970685,0.0,1.439,-1.278,0.000329586,-2.226
290.237653017,0.0,1.439,-1.273,0.000329526,-2.22
290.64010191,0.0,1.439,-1.273,0.000329467,-2.214
291.034554958,0.0,1.439,-1.264,0.000329437,-2.226
291.461860895,0.0,1.439,-1.259,0.000329437,-2.238
291.883832932,0.0,1.439,-1.251,0.000329496,-2.25
292.289855957,0.0,1.439,-1.251,0.000329467,-2.244
292.688958883,0.0,1.439,-1.245,0.000329437,-2.232
293.085918903,0.0,1.439,-1.237,0.000329437,-2.226
293.49219799,0.0,1.439,-1.231,0.000329407,-2.226
293.882885933,0.0,1.439,-1.231,0.000329377,-2.232
294.290812969,0.0,1.439,-1.224,0.000329407,-2.232
294.699026823,0.0,1.439,-1.217,0.000329437,-2.238
295.062131882,0.0,1.439,-1.21,0.000329318,-2.238
295.458501816,0.0,1.439,-1.21,0.000329198,-2.226
295.85808897,0.0,1.439,-1.202,0.000329169,-2.226
296.274181843,0.0,1.439,-1.196,0.000329288,-2.238
296.66584897,0.0,1.439,-1.196,0.000329407,-2.232
297.055385828,0.0,1.439,-1.188,0.000329407,-2.208
297.477780819,0.0,1.439,-1.182,0.000329318,-2.202
297.904503822,0.0,1.439,-1.174,0.000329318,-2.208
298.269587994,0.0,1.439,-1.168,0.000329347,-2.226
298.658766985,0.0,1.439,-1.168,0.000329318,-2.238
299.054509878,0.0,1.439,-1.16,0.000329288,-2.244
299.477157831,0.0,1.439,-1.154,0.000329288,-2.244
299.870690823,0.0,1.439,-1.146,0.000329288,-2.232
300.259171963,0.0,1.439,-1.146,0.000329288,-2.226
300.687543869,0.0,1.439,-1.14,0.000329288,-2.226
301.123026848,0.0,1.439,-1.133,0.000329318,-2.232
301.526329041,0.0,1.439,-1.126,0.000329258,-2.244
301.914484024,0.0,1.439,-1.126,0.000329228,-2.25
302.34137392,0.0,1.439,-1.119,0.000329228,-2.25
302.741417885,0.0,1.439,-1.111,0.000329318,-2.238
303.138464928,0.0,1.439,-1.105,0.000329377,-2.226
303.545768023,0.0,1.439,-1.097,0.000329377,-2.214
303.934115887,0.0,1.439,-1.097,0.000329318,-2.208
304.342242956,0.0,1.439,-1.091,0.000329288,-2.214
304.742107868,0.0,1.439,-1.083,0.000329169,-2.22
305.138058901,0.0,1.439,-1.078,0.000329109,-2.22
305.499825954,0.0,1.439,-1.078,0.000329139,-2.22
305.911759853,0.0,1.439,-1.07,0.000329169,-2.226
306.29478693,0.0,1.439,-1.07,0.000329198,-2.238
306.715523958,0.0,1.439,-1.064,0.000329258,-2.244
307.139478922,0.0,1.439,-1.056,0.000329258,-2.238
307.540915012,0.0,1.439,-1.05,0.000329258,-2.22
307.918958902,0.0,1.439,-1.042,0.000329258,-2.214
308.310923815,0.0,1.439,-1.042,0.000329228,-2.22
308.720460892,0.0,1.439,-1.036,0.000329198,-2.232
309.113530874,0.0,1.439,-1.027,0.000329169,-2.238
309.530949831,0.0,1.439,-1.022,0.000329198,-2.226
309.932126999,0.0,1.439,-1.022,0.000329228,-2.22
310.344871998,0.0,1.439,-1.014,0.000329228,-2.226
310.736125946,0.0,1.439,-1.007,0.000329198,-2.238
311.136288881,0.0,1.439,-1.0,0.000329169,-2.232
311.543048859,0.0,1.439,-1.0,0.000329139,-2.226
311.898846865,0.0,1.439,-0.993,0.000329079,-2.22
312.334010839,0.0,1.439,-0.986,0.000329109,-2.226
312.737157822,0.0,1.439,-0.979,0.000329139,-2.226
313.147779942,0.0,1.439,-0.979,0.000329169,-2.22
313.542253017,0.0,1.439,-0.973,0.000329079,-2.22
313.891968012,0.0,1.439,-0.965,0.00032902,-2.226
314.364256859,0.0,1.439,-0.959,0.00032902,-2.22
314.745692015,0.0,1.439,-0.951,0.000329049,-2.214
315.146430969,0.0,1.439,-0.951,0.000329049,-2.22
315.55071187,0.0,1.439,-0.945,0.000329049,-2.226
315.941784859,0.0,1.439,-0.937,0.000329049,-2.22
316.405198812,0.0,1.439,-0.937,0.000329079,-2.226
316.774041891,0.0,1.439,-0.931,0.000329079,-2.22
317.150854826,0.0,1.439,-0.923,0.000329049,-2.214
317.552482843,0.0,1.439,-0.917,0.00032902,-2.202
317.941651821,0.0,1.439,-0.917,0.000329049,-2.196
318.373345852,0.0,1.439,-0.91,0.000329049,-2.208
318.751327991,0.0,1.439,-0.903,0.000329049,-2.22
319.170181036,0.0,1.439,-0.896,0.000329109,-2.244
319.550993919,0.0,1.439,-0.888,0.000329139,-2.25
319.965999842,0.0,1.439,-0.888,0.000329139,-2.256
320.4022789,0.0,1.439,-0.882,0.000329079,-2.25
320.830264807,0.0,1.439,-0.874,0.00032899,-2.238
321.278949022,0.0,1.439,-0.868,0.00032896,-2.232
321.644426823,0.0,1.439,-0.868,0.000329049,-2.238
322.075042963,0.0,1.439,-0.861,0.000329109,-2.232
322.482100964,0.0,1.439,-0.854,0.000329109,-2.22
322.829329014,0.0,1.439,-0.847,0.000329109,-2.22
323.240074873,0.0,1.439,-0.847,0.000329079,-2.226
323.633562803,0.0,1.439,-0.841,0.000329049,-2.226
324.024113894,0.0,1.439,-0.832,0.00032902,-2.22
324.439664841,0.0,1.439,-0.827,0.00032902,-2.214
324.822221994,0.0,1.439,-0.827,0.000329049,-2.214
325.237234831,0.0,1.439,-0.819,0.000329109,-2.22
325.636801958,0.0,1.439,-0.812,0.000329169,-2.238
326.001889944,0.0,1.439,-0.805,0.000329288,-2.244
326.397709846,0.0,1.439,-0.805,0.000329318,-2.25
326.827522039,0.0,1.439,-0.798,0.000329258,-2.25
327.203894854,0.0,1.439,-0.792,0.000329169,-2.244
327.599001884,0.0,1.439,-0.784,0.000329109,-2.244
327.993456841,0.0,1.439,-0.784,0.00032896,-2.244
328.440573931,0.0,1.439,-0.777,0.00032893,-2.256
328.826877832,0.0,1.439,-0.77,0.00032887,-2.268
329.228459835,0.0,1.439,-0.764,0.00032893,-2.268
329.631626844,0.0,1.439,-0.764,0.00032902,-2.256
329.991233826,0.0,1.439,-0.755,0.000329079,-2.25
330.434783936,0.0,1.439,-0.749,0.000329109,-2.244
330.794216871,0.0,1.439,-0.742,0.000329169,-2.244
331.215024948,0.0,1.439,-0.742,0.000329169,-2.244
331.602944851,0.0,1.439,-0.736,0.000329139,-2.25
331.990549803,0.0,1.439,-0.729,0.000329169,-2.25
332.435372829,0.0,1.439,-0.723,0.000329228,-2.238
332.815100908,0.0,1.439,-0.723,0.000329288,-2.226
333.23010397,0.0,1.439,-0.715,0.000329258,-2.226
333.600687981,0.0,1.439,-0.709,0.000329228,-2.226
334.014927864,0.0,1.439,-0.701,0.000329139,-2.22
334.416810989,0.0,1.439,-0.701,0.00032902,-2.226
334.825212955,0.0,1.439,-0.694,0.00032899,-2.232
335.200717926,0.0,1.439,-0.688,0.000329079,-2.232
335.631336927,0.0,1.439,-0.68,0.000329139,-2.226
336.001777887,0.0,1.439,-0.68,0.000329139,-2.214
336.438337803,0.0,1.439,-0.674,0.000329139,-2.214
336.797067881,0.0,1.439,-0.666,0.000329139,-2.208
337.201473951,0.0,1.439,-0.66,0.000329139,-2.214
337.598909855,0.0,1.439,-0.66,0.000329109,-2.22
338.001685858,0.0,1.439,-0.652,0.000329049,-2.232
338.417538881,0.0,1.439,-0.646,0.000329079,-2.238
338.874735832,0.0,1.439,-0.638,0.000329139,-2.244
339.284579039,0.0,1.439,-0.638,0.000329139,-2.25
339.680790901,0.0,1.439,-0.632,0.000329109,-2.25
340.089385986,0.0,1.439,-0.624,0.000329079,-2.244
340.418810844,0.0,1.439,-0.618,0.00032902,-2.232
340.923022032,0.0,1.439,-0.618,0.000329049,-2.22
341.330883026,0.0,1.439,-0.611,0.000329049,-2.226
341.725840807,0.0,1.439,-0.604,0.00032899,-2.244
342.124971867,0.0,1.439,-0.597,0.00032896,-2.25
342.487578869,0.0,1.439,-0.597,0.000329079,-2.256
342.807080984,0.0,1.439,-0.59,0.000329139,-2.244
343.340166807,0.0,1.439,-0.584,0.000329198,-2.214
343.682591915,0.0,1.439,-0.576,0.000329228,-2.202
344.08372283,0.0,1.439,-0.576,0.000329198,-2.208
344.551283836,0.0,1.439,-0.57,0.000329139,-2.22
344.970652819,0.0,1.439,-0.562,0.000329049,-2.232
345.38161397,0.0,1.439,-0.556,0.000329109,-2.238
345.774163961,0.0,1.439,-0.549,0.000329228,-2.238
346.175879002,0.0,1.439,-0.549,0.000329288,-2.232
346.551971912,0.0,1.439,-0.543,0.000329258,-2.25
346.988835812,0.0,1.439,-0.535,0.000329228,-2.268
347.396625996,0.0,1.439,-0.529,0.000329288,-2.268
347.741245031,0.0,1.439,-0.529,0.000329228,-2.262
348.196913004,0.0,1.439,-0.521,0.000329228,-2.244
348.580149889,0.0,1.439,-0.515,0.000329228,-2.238
348.982357025,0.0,1.439,-0.507,0.000329258,-2.238
349.38075304,0.0,1.439,-0.507,0.000329258,-2.232
349.774269819,0.0,1.439,-0.501,0.000329228,-2.22
350.202400923,0.0,1.439,-0.495,0.000329139,-2.22
350.594974041,0.0,1.439,-0.487,0.000329109,-2.226
351.02235198,0.0,1.439,-0.487,0.000329139,-2.232
351.431735992,0.0,1.439,-0.48,0.000329139,-2.232
351.828794003,0.0,1.439,-0.473,0.000329109,-2.226
352.230811834,0.0,1.439,-0.467,0.000329109,-2.22
352.630834818,0.0,1.439,-0.459,0.000329139,-2.208
353.026893854,0.0,1.439,-0.459,0.000329228,-2.196
353.431998968,0.0,1.439,-0.453,0.000329318,-2.19
353.836112022,0.0,1.439,-0.446,0.000329377,-2.196
354.231858969,0.0,1.439,-0.44,0.000329318,-2.196
354.639168978,0.0,1.439,-0.44,0.000329258,-2.202
355.026847839,0.0,1.439,-0.432,0.000329258,-2.202
355.436848879,0.0,1.439,-0.426,0.000329228,-2.208
355.828846931,0.0,1.439,-0.418,0.000329228,-2.208
356.240990877,0.0,1.439,-0.418,0.000329258,-2.208
356.678894997,0.0,1.439,-0.412,0.000329318,-2.208
357.045027018,0.0,1.439,-0.405,0.000329347,-2.214
357.433964968,0.0,1.439,-0.399,0.000329377,-2.22
357.828315973,0.0,1.439,-0.399,0.000329407,-2.22
358.227784872,0.0,1.439,-0.392,0.000329437,-2.214
358.58356595,0.0,1.439,-0.385,0.000329467,-2.214
359.004855871,0.0,1.439,-0.385,0.000329467,-2.232
359.453904867,0.0,1.439,-0.378,0.000329377,-2.238
359.827272892,0.0,1.439,-0.371,0.000329318,-2.244
360.228109837,0.0,1.439,-0.365,0.000329347,-2.238
360.628463984,0.0,1.439,-0.365,0.000329407,-2.232
360.986647844,0.0,1.439,-0.358,0.000329377,-2.238
361.461166859,0.0,1.439,-0.352,0.000329377,-2.238
361.828461885,0.0,1.439,-0.343,0.000329407,-2.232
362.227030993,0.0,1.439,-0.343,0.000329467,-2.22
362.628278017,0.0,1.439,-0.338,0.000329496,-2.22
363.022949934,0.0,1.439,-0.33,0.000329437,-2.226
363.433184862,0.0,1.439,-0.324,0.000329437,-2.226
363.823530912,0.0,1.439,-0.324,0.000329467,-2.232
364.238240957,0.0,1.439,-0.316,0.000329496,-2.238
364.627878904,0.0,1.439,-0.31,0.000329496,-2.238
365.036641836,0.0,1.439,-0.302,0.000329496,-2.232
365.431177855,0.0,1.439,-0.302,0.000329496,-2.22
365.824061871,0.0,1.439,-0.297,0.000329496,-2.214
366.237733841,0.0,1.439,-0.289,0.000329496,-2.214
366.586459875,0.0,1.439,-0.282,0.000329526,-2.214
367.022763968,0.0,1.439,-0.282,0.000329556,-2.22
367.436476946,0.0,1.439,-0.275,0.000329526,-2.226
367.825289965,0.0,1.439,-0.268,0.000329526,-2.226
368.228549004,0.0,1.439,-0.261,0.000329586,-2.226
368.628660917,0.0,1.439,-0.261,0.000329645,-2.22
369.043875933,0.0,1.439,-0.253,0.000329675,-2.208
369.434038877,0.0,1.439,-0.247,0.000329675,-2.214
369.835294962,0.0,1.439,-0.239,0.000329645,-2.226
370.237190008,0.0,1.439,-0.239,0.000329645,-2.232
